dep;week;P;T;cl_age90
33;2020-S29;89;9134;0
33;2020-S30;10;1068;09
33;2020-S30;12;1315;19
33;2020-S30;39;2267;29
33;2020-S30;25;2361;39
33;2020-S30;13;1827;49
33;2020-S30;13;1478;59
33;2020-S30;9;1149;69
33;2020-S30;3;825;79
33;2020-S30;1;477;89
33;2020-S30;0;209;90
33;2020-S30;125;12989;0
33;2020-S31;3;827;09
33;2020-S31;9;1602;19
33;2020-S31;28;2737;29
33;2020-S31;13;2534;39
33;2020-S31;4;2190;49
33;2020-S31;8;1780;59
33;2020-S31;5;1380;69
33;2020-S31;1;1045;79
33;2020-S31;1;571;89
33;2020-S31;2;267;90
33;2020-S31;74;14942;0
33;2020-S32;5;708;09
33;2020-S32;11;1490;19
33;2020-S32;48;2779;29
33;2020-S32;21;2593;39
33;2020-S32;15;2197;49
33;2020-S32;9;1808;59
33;2020-S32;8;1510;69
33;2020-S32;5;1084;79
33;2020-S32;3;455;89
33;2020-S32;0;239;90
33;2020-S32;125;14870;0
33;2020-S33;4;651;09
33;2020-S33;78;1941;19
33;2020-S33;110;3074;29
33;2020-S33;55;2399;39
33;2020-S33;49;2140;49
33;2020-S33;36;1756;59
33;2020-S33;6;1279;69
33;2020-S33;11;923;79
33;2020-S33;1;485;89
33;2020-S33;2;143;90
33;2020-S33;352;14803;0
33;2020-S34;25;805;09
33;2020-S34;171;2849;19
33;2020-S34;495;5874;29
33;2020-S34;147;3485;39
33;2020-S34;81;3201;49
33;2020-S34;112;2859;59
33;2020-S34;32;1785;69
33;2020-S34;15;1161;79
33;2020-S34;13;620;89
33;2020-S34;8;295;90
33;2020-S34;1099;22951;0
33;2020-S35;47;1113;09
33;2020-S35;305;3693;19
33;2020-S35;964;8638;29
33;2020-S35;335;5500;39
33;2020-S35;180;4349;49
33;2020-S35;134;3955;59
33;2020-S35;51;2134;69
33;2020-S35;25;1379;79
33;2020-S35;12;727;89
33;2020-S35;4;318;90
33;2020-S35;2058;31831;0
33;2020-S36;73;1427;09
33;2020-S36;386;3626;19
33;2020-S36;1088;8628;29
33;2020-S36;483;5984;39
33;2020-S36;328;4861;49
33;2020-S36;246;4245;59
33;2020-S36;128;2366;69
33;2020-S36;46;1531;79
33;2020-S36;37;854;89
33;2020-S36;18;353;90
33;2020-S36;2837;33905;0
33;2020-S37;95;2884;09
33;2020-S37;285;3693;19
33;2020-S37;761;6348;29
33;2020-S37;395;5620;39
33;2020-S37;298;4506;49
33;2020-S37;250;3416;59
33;2020-S37;118;2004;69
33;2020-S37;67;1282;79
33;2020-S37;48;820;89
33;2020-S37;58;468;90
33;2020-S37;2376;31057;0
33;2020-S38;85;2372;09
33;2020-S38;301;4650;19
33;2020-S38;609;5295;29
33;2020-S38;374;4997;39
33;2020-S38;341;3897;49
33;2020-S38;246;2944;59
33;2020-S38;127;1859;69
33;2020-S38;72;1258;79
33;2020-S38;75;784;89
33;2020-S38;74;548;90
33;2020-S38;2308;28633;0
33;2020-S39;49;947;09
33;2020-S39;259;3619;19
33;2020-S39;464;4384;29
33;2020-S39;261;3468;39
33;2020-S39;234;3049;49
33;2020-S39;193;2556;59
33;2020-S39;118;1725;69
33;2020-S39;41;1068;79
33;2020-S39;25;676;89
33;2020-S39;20;432;90
33;2020-S39;1664;21933;0
34;2020-S21;0;267;09
34;2020-S21;2;272;19
34;2020-S21;4;654;29
34;2020-S21;6;720;39
34;2020-S21;5;799;49
34;2020-S21;4;829;59
34;2020-S21;1;848;69
34;2020-S21;10;892;79
34;2020-S21;9;666;89
34;2020-S21;17;342;90
34;2020-S21;58;6291;0
34;2020-S22;0;247;09
34;2020-S22;1;360;19
34;2020-S22;0;704;29
34;2020-S22;4;821;39
34;2020-S22;3;821;49
34;2020-S22;0;982;59
34;2020-S22;3;972;69
34;2020-S22;1;1043;79
34;2020-S22;0;620;89
34;2020-S22;2;292;90
34;2020-S22;14;6865;0
34;2020-S23;0;174;09
34;2020-S23;0;314;19
34;2020-S23;2;633;29
34;2020-S23;1;680;39
34;2020-S23;1;694;49
34;2020-S23;1;750;59
34;2020-S23;0;843;69
34;2020-S23;0;904;79
34;2020-S23;2;608;89
34;2020-S23;4;303;90
34;2020-S23;11;5907;0
34;2020-S24;0;171;09
34;2020-S24;1;345;19
34;2020-S24;1;666;29
34;2020-S24;1;690;39
34;2020-S24;3;719;49
34;2020-S24;3;834;59
34;2020-S24;2;883;69
34;2020-S24;2;977;79
34;2020-S24;3;554;89
34;2020-S24;0;220;90
34;2020-S24;16;6063;0
34;2020-S25;0;180;09
34;2020-S25;1;355;19
34;2020-S25;3;565;29
34;2020-S25;2;590;39
34;2020-S25;1;633;49
34;2020-S25;1;721;59
34;2020-S25;1;875;69
34;2020-S25;1;893;79
34;2020-S25;2;581;89
34;2020-S25;1;178;90
34;2020-S25;13;5578;0
34;2020-S26;1;191;09
34;2020-S26;1;374;19
34;2020-S26;6;584;29
34;2020-S26;5;599;39
34;2020-S26;4;598;49
34;2020-S26;0;686;59
34;2020-S26;3;821;69
34;2020-S26;0;867;79
34;2020-S26;1;538;89
34;2020-S26;1;179;90
34;2020-S26;22;5438;0
34;2020-S27;1;336;09
34;2020-S27;0;496;19
34;2020-S27;5;756;29
34;2020-S27;6;717;39
34;2020-S27;4;697;49
34;2020-S27;2;727;59
34;2020-S27;1;791;69
34;2020-S27;2;930;79
34;2020-S27;0;494;89
34;2020-S27;0;176;90
34;2020-S27;22;6123;0
34;2020-S28;2;507;09
34;2020-S28;5;542;19
34;2020-S28;9;825;29
34;2020-S28;7;912;39
34;2020-S28;4;800;49
34;2020-S28;3;796;59
34;2020-S28;4;811;69
34;2020-S28;1;776;79
34;2020-S28;0;446;89
34;2020-S28;0;144;90
34;2020-S28;35;6564;0
34;2020-S29;1;403;09
34;2020-S29;4;668;19
34;2020-S29;16;1141;29
34;2020-S29;5;1201;39
34;2020-S29;3;950;49
34;2020-S29;5;881;59
34;2020-S29;1;909;69
34;2020-S29;1;830;79
34;2020-S29;1;439;89
34;2020-S29;0;131;90
34;2020-S29;37;7572;0
34;2020-S30;2;422;09
34;2020-S30;7;775;19
34;2020-S30;18;1387;29
34;2020-S30;19;1419;39
34;2020-S30;3;1128;49
34;2020-S30;6;1081;59
34;2020-S30;2;1108;69
34;2020-S30;4;931;79
34;2020-S30;0;524;89
34;2020-S30;0;181;90
34;2020-S30;61;8972;0
34;2020-S31;6;388;09
34;2020-S31;9;969;19
34;2020-S31;34;1736;29
34;2020-S31;13;1570;39
34;2020-S31;17;1390;49
34;2020-S31;14;1258;59
34;2020-S31;7;1117;69
34;2020-S31;10;973;79
34;2020-S31;2;540;89
34;2020-S31;0;175;90
34;2020-S31;112;10128;0
34;2020-S32;6;360;09
34;2020-S32;28;995;19
34;2020-S32;58;1768;29
34;2020-S32;17;1535;39
34;2020-S32;32;1295;49
34;2020-S32;19;1361;59
34;2020-S32;10;1143;69
34;2020-S32;10;875;79
34;2020-S32;3;461;89
34;2020-S32;0;134;90
34;2020-S32;184;9944;0
34;2020-S33;4;360;09
34;2020-S33;43;1072;19
34;2020-S33;135;2295;29
34;2020-S33;96;1979;39
34;2020-S33;81;1714;49
34;2020-S33;62;1511;59
34;2020-S33;31;1262;69
34;2020-S33;15;886;79
34;2020-S33;3;447;89
34;2020-S33;2;144;90
34;2020-S33;472;11683;0
34;2020-S34;22;593;09
34;2020-S34;98;1853;19
34;2020-S34;318;3700;29
34;2020-S34;189;3024;39
34;2020-S34;156;2621;49
34;2020-S34;137;2438;59
34;2020-S34;77;1823;69
34;2020-S34;39;1222;79
34;2020-S34;14;780;89
34;2020-S34;5;486;90
34;2020-S34;1056;18570;0
34;2020-S35;26;578;09
34;2020-S35;137;1936;19
34;2020-S35;348;3767;29
34;2020-S35;189;3135;39
34;2020-S35;151;2758;49
34;2020-S35;136;2705;59
34;2020-S35;57;1883;69
34;2020-S35;59;1385;79
34;2020-S35;21;717;89
34;2020-S35;10;292;90
34;2020-S35;1135;19161;0
34;2020-S36;36;701;09
34;2020-S36;91;1431;19
34;2020-S36;334;3727;29
34;2020-S36;188;3112;39
34;2020-S36;155;2741;49
34;2020-S36;131;2586;59
34;2020-S36;78;2044;69
34;2020-S36;44;1514;79
34;2020-S36;29;760;89
34;2020-S36;13;297;90
34;2020-S36;1101;18920;0
34;2020-S37;52;1437;09
34;2020-S37;155;1943;19
34;2020-S37;297;3387;29
34;2020-S37;169;2978;39
34;2020-S37;139;2463;49
34;2020-S37;140;2287;59
34;2020-S37;81;1751;69
34;2020-S37;54;1385;79
34;2020-S37;40;733;89
34;2020-S37;14;367;90
34;2020-S37;1141;18738;0
34;2020-S38;31;1264;09
34;2020-S38;198;2605;19
34;2020-S38;395;3493;29
34;2020-S38;190;2884;39
34;2020-S38;155;2476;49
34;2020-S38;121;2090;59
34;2020-S38;87;1684;69
34;2020-S38;50;1379;79
34;2020-S38;17;680;89
34;2020-S38;11;299;90
34;2020-S38;1257;18869;0
34;2020-S39;35;504;09
34;2020-S39;181;2649;19
34;2020-S39;281;3154;29
34;2020-S39;181;2427;39
34;2020-S39;155;2246;49
34;2020-S39;124;1951;59
34;2020-S39;96;1697;69
34;2020-S39;58;1212;79
34;2020-S39;22;591;89
34;2020-S39;12;233;90
34;2020-S39;1145;16681;0
35;2020-S21;2;254;09
35;2020-S21;3;168;19
35;2020-S21;6;338;29
35;2020-S21;1;362;39
35;2020-S21;2;279;49
35;2020-S21;5;298;59
35;2020-S21;1;172;69
35;2020-S21;3;175;79
35;2020-S21;1;188;89
35;2020-S21;0;85;90
35;2020-S21;24;2320;0
35;2020-S22;3;268;09
35;2020-S22;5;231;19
35;2020-S22;3;390;29
35;2020-S22;5;347;39
35;2020-S22;0;307;49
35;2020-S22;2;288;59
35;2020-S22;1;202;69
35;2020-S22;0;150;79
35;2020-S22;0;171;89
35;2020-S22;1;82;90
35;2020-S22;20;2436;0
35;2020-S23;2;214;09
35;2020-S23;1;188;19
35;2020-S23;3;339;29
35;2020-S23;2;288;39
35;2020-S23;0;288;49
35;2020-S23;3;246;59
35;2020-S23;0;132;69
35;2020-S23;0;121;79
35;2020-S23;0;133;89
35;2020-S23;0;67;90
35;2020-S23;11;2016;0
35;2020-S24;0;167;09
35;2020-S24;1;153;19
35;2020-S24;1;316;29
35;2020-S24;1;298;39
35;2020-S24;1;280;49
35;2020-S24;1;239;59
35;2020-S24;0;154;69
35;2020-S24;0;119;79
35;2020-S24;0;115;89
35;2020-S24;0;76;90
35;2020-S24;5;1917;0
35;2020-S25;0;201;09
35;2020-S25;1;166;19
35;2020-S25;0;238;29
35;2020-S25;0;260;39
35;2020-S25;0;223;49
35;2020-S25;0;190;59
35;2020-S25;0;151;69
35;2020-S25;1;120;79
35;2020-S25;0;121;89
35;2020-S25;1;65;90
35;2020-S25;3;1735;0
35;2020-S26;0;251;09
35;2020-S26;0;162;19
35;2020-S26;2;297;29
35;2020-S26;1;249;39
35;2020-S26;2;208;49
35;2020-S26;1;178;59
35;2020-S26;0;137;69
35;2020-S26;0;109;79
35;2020-S26;0;114;89
35;2020-S26;0;70;90
35;2020-S26;6;1776;0
35;2020-S27;0;545;09
35;2020-S27;0;300;19
35;2020-S27;2;449;29
35;2020-S27;0;407;39
35;2020-S27;1;393;49
35;2020-S27;1;272;59
35;2020-S27;0;189;69
35;2020-S27;0;150;79
35;2020-S27;0;140;89
35;2020-S27;1;92;90
35;2020-S27;6;2938;0
35;2020-S28;3;812;09
35;2020-S28;1;398;19
35;2020-S28;5;608;29
35;2020-S28;6;903;39
35;2020-S28;7;604;49
35;2020-S28;1;488;59
35;2020-S28;2;276;69
35;2020-S28;3;173;79
35;2020-S28;0;135;89
35;2020-S28;0;76;90
35;2020-S28;28;4474;0
35;2020-S29;4;633;09
35;2020-S29;6;625;19
35;2020-S29;9;913;29
35;2020-S29;13;1119;39
35;2020-S29;6;789;49
35;2020-S29;5;589;59
35;2020-S29;2;418;69
35;2020-S29;0;226;79
35;2020-S29;0;162;89
35;2020-S29;0;92;90
35;2020-S29;45;5567;0
35;2020-S30;2;687;09
35;2020-S30;36;906;19
35;2020-S30;51;1556;29
35;2020-S30;23;1431;39
35;2020-S30;19;1056;49
35;2020-S30;9;769;59
35;2020-S30;8;563;69
35;2020-S30;5;343;79
35;2020-S30;1;229;89
35;2020-S30;1;94;90
35;2020-S30;155;7637;0
35;2020-S31;9;702;09
35;2020-S31;32;1232;19
35;2020-S31;70;2239;29
35;2020-S31;20;1775;39
35;2020-S31;23;1356;49
35;2020-S31;23;1148;59
35;2020-S31;13;760;69
35;2020-S31;2;466;79
35;2020-S31;2;327;89
35;2020-S31;1;123;90
35;2020-S31;195;10128;0
35;2020-S32;15;530;09
35;2020-S32;20;1141;19
35;2020-S32;51;1974;29
35;2020-S32;28;1535;39
35;2020-S32;24;1342;49
35;2020-S32;21;1123;59
35;2020-S32;12;697;69
35;2020-S32;4;473;79
35;2020-S32;5;324;89
35;2020-S32;1;116;90
35;2020-S32;181;9255;0
35;2020-S33;5;442;09
35;2020-S33;16;934;19
35;2020-S33;49;1888;29
35;2020-S33;22;1299;39
35;2020-S33;26;1078;49
35;2020-S33;15;931;59
35;2020-S33;6;649;69
35;2020-S33;5;537;79
35;2020-S33;2;302;89
35;2020-S33;4;149;90
35;2020-S33;150;8210;0
35;2020-S34;11;532;09
35;2020-S34;36;1287;19
35;2020-S34;105;2408;29
35;2020-S34;44;1817;39
35;2020-S34;37;1639;49
35;2020-S34;27;1305;59
35;2020-S34;14;801;69
35;2020-S34;5;532;79
35;2020-S34;3;381;89
35;2020-S34;2;149;90
35;2020-S34;284;10855;0
35;2020-S35;17;558;09
35;2020-S35;58;1547;19
35;2020-S35;162;3312;29
35;2020-S35;59;2180;39
35;2020-S35;28;1974;49
35;2020-S35;15;1635;59
35;2020-S35;15;1006;69
35;2020-S35;6;654;79
35;2020-S35;5;418;89
35;2020-S35;1;211;90
35;2020-S35;366;13496;0
35;2020-S36;34;845;09
35;2020-S36;144;1626;19
35;2020-S36;270;3634;29
35;2020-S36;108;2410;39
35;2020-S36;61;1937;49
35;2020-S36;48;1586;59
35;2020-S36;16;1019;69
35;2020-S36;6;634;79
35;2020-S36;6;328;89
35;2020-S36;4;118;90
35;2020-S36;697;14141;0
35;2020-S37;47;2071;09
35;2020-S37;224;2470;19
35;2020-S37;362;3817;29
35;2020-S37;138;2907;39
35;2020-S37;107;2072;49
35;2020-S37;68;1540;59
35;2020-S37;33;831;69
35;2020-S37;9;537;79
35;2020-S37;28;340;89
35;2020-S37;19;149;90
35;2020-S37;1035;16736;0
35;2020-S38;59;2031;09
35;2020-S38;258;4159;19
35;2020-S38;468;3881;29
35;2020-S38;149;2812;39
35;2020-S38;123;2292;49
35;2020-S38;112;1606;59
35;2020-S38;53;888;69
35;2020-S38;27;525;79
35;2020-S38;31;427;89
35;2020-S38;13;230;90
35;2020-S38;1293;18853;0
35;2020-S39;42;759;09
35;2020-S39;252;3564;19
35;2020-S39;427;3635;29
35;2020-S39;168;2129;39
35;2020-S39;150;1868;49
35;2020-S39;120;1491;59
35;2020-S39;38;856;69
35;2020-S39;25;561;79
35;2020-S39;24;377;89
35;2020-S39;13;216;90
35;2020-S39;1259;15459;0
36;2020-S21;0;23;09
36;2020-S21;0;25;19
36;2020-S21;0;60;29
36;2020-S21;1;67;39
36;2020-S21;0;88;49
36;2020-S21;1;72;59
36;2020-S21;0;74;69
36;2020-S21;1;70;79
36;2020-S21;0;58;89
36;2020-S21;0;30;90
36;2020-S21;3;567;0
36;2020-S22;0;19;09
36;2020-S22;0;33;19
36;2020-S22;1;43;29
36;2020-S22;0;46;39
36;2020-S22;1;65;49
36;2020-S22;0;57;59
36;2020-S22;0;45;69
36;2020-S22;1;55;79
36;2020-S22;0;50;89
36;2020-S22;0;31;90
36;2020-S22;3;444;0
36;2020-S23;0;7;09
36;2020-S23;1;19;19
36;2020-S23;0;31;29
36;2020-S23;0;22;39
36;2020-S23;0;33;49
36;2020-S23;0;36;59
36;2020-S23;0;37;69
36;2020-S23;0;38;79
36;2020-S23;2;21;89
36;2020-S23;1;13;90
36;2020-S23;4;257;0
36;2020-S24;0;12;09
36;2020-S24;0;27;19
36;2020-S24;0;30;29
36;2020-S24;1;27;39
36;2020-S24;0;31;49
36;2020-S24;0;29;59
36;2020-S24;0;38;69
36;2020-S24;0;37;79
36;2020-S24;0;41;89
36;2020-S24;0;14;90
36;2020-S24;1;286;0
36;2020-S25;0;12;09
36;2020-S25;0;16;19
36;2020-S25;0;23;29
36;2020-S25;0;18;39
36;2020-S25;0;27;49
36;2020-S25;0;32;59
36;2020-S25;0;41;69
36;2020-S25;0;57;79
36;2020-S25;1;41;89
36;2020-S25;0;28;90
36;2020-S25;1;295;0
36;2020-S26;0;25;09
36;2020-S26;0;26;19
36;2020-S26;0;47;29
36;2020-S26;0;43;39
36;2020-S26;0;41;49
36;2020-S26;0;31;59
36;2020-S26;0;37;69
36;2020-S26;0;61;79
36;2020-S26;1;97;89
36;2020-S26;3;68;90
36;2020-S26;4;476;0
36;2020-S27;0;28;09
36;2020-S27;0;29;19
36;2020-S27;0;32;29
36;2020-S27;0;50;39
36;2020-S27;0;37;49
36;2020-S27;0;39;59
36;2020-S27;0;49;69
36;2020-S27;0;51;79
36;2020-S27;0;63;89
36;2020-S27;0;30;90
36;2020-S27;0;408;0
36;2020-S28;0;25;09
36;2020-S28;0;22;19
36;2020-S28;0;43;29
36;2020-S28;0;46;39
36;2020-S28;0;33;49
36;2020-S28;0;34;59
36;2020-S28;0;36;69
36;2020-S28;0;47;79
36;2020-S28;0;57;89
36;2020-S28;0;21;90
36;2020-S28;0;364;0
36;2020-S29;0;17;09
36;2020-S29;0;23;19
36;2020-S29;0;59;29
36;2020-S29;0;42;39
36;2020-S29;0;42;49
36;2020-S29;0;38;59
36;2020-S29;0;40;69
36;2020-S29;1;46;79
36;2020-S29;0;41;89
36;2020-S29;0;23;90
36;2020-S29;1;371;0
36;2020-S30;0;21;09
36;2020-S30;0;37;19
36;2020-S30;0;58;29
36;2020-S30;0;63;39
36;2020-S30;1;45;49
36;2020-S30;0;63;59
36;2020-S30;0;46;69
36;2020-S30;0;51;79
36;2020-S30;0;47;89
36;2020-S30;0;23;90
36;2020-S30;1;454;0
36;2020-S31;1;23;09
36;2020-S31;2;72;19
36;2020-S31;0;80;29
36;2020-S31;3;74;39
36;2020-S31;0;68;49
36;2020-S31;1;83;59
36;2020-S31;0;69;69
36;2020-S31;1;68;79
36;2020-S31;0;35;89
36;2020-S31;0;28;90
36;2020-S31;8;600;0
36;2020-S32;0;29;09
36;2020-S32;4;50;19
36;2020-S32;2;87;29
36;2020-S32;1;90;39
36;2020-S32;1;81;49
36;2020-S32;0;80;59
36;2020-S32;1;89;69
36;2020-S32;1;61;79
36;2020-S32;0;49;89
36;2020-S32;0;20;90
36;2020-S32;10;636;0
36;2020-S33;0;19;09
36;2020-S33;3;74;19
36;2020-S33;8;150;29
36;2020-S33;2;121;39
36;2020-S33;0;121;49
36;2020-S33;2;140;59
36;2020-S33;1;93;69
36;2020-S33;1;90;79
36;2020-S33;1;67;89
36;2020-S33;0;39;90
36;2020-S33;18;915;0
36;2020-S34;0;37;09
36;2020-S34;0;126;19
36;2020-S34;2;225;29
36;2020-S34;2;173;39
36;2020-S34;0;218;49
36;2020-S34;1;270;59
36;2020-S34;3;372;69
36;2020-S34;2;325;79
36;2020-S34;0;153;89
36;2020-S34;0;30;90
36;2020-S34;10;1929;0
36;2020-S35;2;48;09
36;2020-S35;7;181;19
36;2020-S35;13;323;29
36;2020-S35;9;280;39
36;2020-S35;6;305;49
36;2020-S35;8;308;59
36;2020-S35;6;307;69
36;2020-S35;4;305;79
36;2020-S35;2;153;89
36;2020-S35;0;38;90
36;2020-S35;57;2249;0
36;2020-S36;1;82;09
36;2020-S36;5;142;19
36;2020-S36;11;309;29
36;2020-S36;7;263;39
36;2020-S36;1;258;49
36;2020-S36;4;258;59
36;2020-S36;2;240;69
36;2020-S36;5;189;79
36;2020-S36;0;107;89
36;2020-S36;0;26;90
36;2020-S36;36;1874;0
36;2020-S37;5;219;09
36;2020-S37;4;275;19
36;2020-S37;13;331;29
36;2020-S37;8;330;39
36;2020-S37;7;275;49
36;2020-S37;2;302;59
36;2020-S37;1;208;69
36;2020-S37;0;124;79
36;2020-S37;2;107;89
36;2020-S37;0;39;90
36;2020-S37;42;2211;0
36;2020-S38;13;247;09
36;2020-S38;7;398;19
36;2020-S38;18;356;29
36;2020-S38;15;383;39
36;2020-S38;5;254;49
36;2020-S38;7;240;59
36;2020-S38;7;179;69
36;2020-S38;7;121;79
36;2020-S38;3;79;89
36;2020-S38;0;37;90
36;2020-S38;82;2295;0
36;2020-S39;5;64;09
36;2020-S39;7;304;19
36;2020-S39;10;246;29
36;2020-S39;7;229;39
36;2020-S39;5;188;49
36;2020-S39;4;216;59
36;2020-S39;9;175;69
36;2020-S39;11;149;79
36;2020-S39;4;101;89
36;2020-S39;0;35;90
36;2020-S39;62;1707;0
37;2020-S21;0;75;09
37;2020-S21;6;147;19
37;2020-S21;10;473;29
37;2020-S21;3;384;39
37;2020-S21;4;339;49
37;2020-S21;3;366;59
37;2020-S21;6;316;69
37;2020-S21;7;360;79
37;2020-S21;5;316;89
37;2020-S21;2;195;90
37;2020-S21;46;2971;0
37;2020-S22;0;83;09
37;2020-S22;1;163;19
37;2020-S22;4;352;29
37;2020-S22;3;305;39
37;2020-S22;1;276;49
37;2020-S22;2;341;59
37;2020-S22;1;331;69
37;2020-S22;5;286;79
37;2020-S22;0;257;89
37;2020-S22;0;102;90
37;2020-S22;17;2496;0
37;2020-S23;0;74;09
37;2020-S23;0;135;19
37;2020-S23;2;211;29
37;2020-S23;0;251;39
37;2020-S23;0;199;49
37;2020-S23;2;230;59
37;2020-S23;0;282;69
37;2020-S23;1;270;79
37;2020-S23;2;190;89
37;2020-S23;1;75;90
37;2020-S23;8;1918;0
37;2020-S24;2;57;09
37;2020-S24;0;109;19
37;2020-S24;1;180;29
37;2020-S24;1;213;39
37;2020-S24;2;230;49
37;2020-S24;0;243;59
37;2020-S24;1;249;69
37;2020-S24;0;240;79
37;2020-S24;1;173;89
37;2020-S24;0;99;90
37;2020-S24;8;1793;0
37;2020-S25;1;74;09
37;2020-S25;0;111;19
37;2020-S25;2;203;29
37;2020-S25;0;191;39
37;2020-S25;0;183;49
37;2020-S25;1;199;59
37;2020-S25;0;206;69
37;2020-S25;1;199;79
37;2020-S25;2;191;89
37;2020-S25;1;146;90
37;2020-S25;8;1703;0
37;2020-S26;0;70;09
37;2020-S26;0;124;19
37;2020-S26;0;235;29
37;2020-S26;3;229;39
37;2020-S26;1;234;49
37;2020-S26;2;242;59
37;2020-S26;0;231;69
37;2020-S26;1;189;79
37;2020-S26;0;166;89
37;2020-S26;1;80;90
37;2020-S26;8;1800;0
37;2020-S27;0;122;09
37;2020-S27;0;155;19
37;2020-S27;0;234;29
37;2020-S27;2;228;39
37;2020-S27;0;208;49
37;2020-S27;0;196;59
37;2020-S27;2;224;69
37;2020-S27;1;207;79
37;2020-S27;0;146;89
37;2020-S27;0;76;90
37;2020-S27;6;1798;0
37;2020-S28;1;139;09
37;2020-S28;1;144;19
37;2020-S28;1;233;29
37;2020-S28;3;272;39
37;2020-S28;2;216;49
37;2020-S28;0;178;59
37;2020-S28;0;201;69
37;2020-S28;0;152;79
37;2020-S28;2;139;89
37;2020-S28;0;84;90
37;2020-S28;10;1758;0
37;2020-S29;0;121;09
37;2020-S29;0;244;19
37;2020-S29;6;378;29
37;2020-S29;1;365;39
37;2020-S29;2;282;49
37;2020-S29;3;237;59
37;2020-S29;1;224;69
37;2020-S29;2;173;79
37;2020-S29;2;128;89
37;2020-S29;0;87;90
37;2020-S29;17;2239;0
37;2020-S30;1;127;09
37;2020-S30;8;293;19
37;2020-S30;13;530;29
37;2020-S30;6;481;39
37;2020-S30;15;341;49
37;2020-S30;6;312;59
37;2020-S30;3;283;69
37;2020-S30;5;236;79
37;2020-S30;2;172;89
37;2020-S30;0;82;90
37;2020-S30;59;2857;0
37;2020-S31;1;143;09
37;2020-S31;6;384;19
37;2020-S31;22;666;29
37;2020-S31;13;608;39
37;2020-S31;1;437;49
37;2020-S31;6;401;59
37;2020-S31;2;347;69
37;2020-S31;2;237;79
37;2020-S31;2;179;89
37;2020-S31;0;79;90
37;2020-S31;55;3481;0
37;2020-S32;1;127;09
37;2020-S32;5;340;19
37;2020-S32;12;676;29
37;2020-S32;6;579;39
37;2020-S32;8;455;49
37;2020-S32;5;469;59
37;2020-S32;7;394;69
37;2020-S32;1;272;79
37;2020-S32;1;228;89
37;2020-S32;0;123;90
37;2020-S32;46;3663;0
37;2020-S33;0;151;09
37;2020-S33;24;434;19
37;2020-S33;23;759;29
37;2020-S33;12;536;39
37;2020-S33;7;469;49
37;2020-S33;11;435;59
37;2020-S33;5;341;69
37;2020-S33;4;289;79
37;2020-S33;2;285;89
37;2020-S33;2;169;90
37;2020-S33;90;3868;0
37;2020-S34;1;154;09
37;2020-S34;27;744;19
37;2020-S34;79;1587;29
37;2020-S34;26;1038;39
37;2020-S34;19;989;49
37;2020-S34;11;988;59
37;2020-S34;7;782;69
37;2020-S34;2;627;79
37;2020-S34;0;351;89
37;2020-S34;2;193;90
37;2020-S34;174;7454;0
37;2020-S35;6;196;09
37;2020-S35;33;961;19
37;2020-S35;89;1824;29
37;2020-S35;36;1377;39
37;2020-S35;11;1287;49
37;2020-S35;16;1213;59
37;2020-S35;11;854;69
37;2020-S35;0;613;79
37;2020-S35;2;285;89
37;2020-S35;2;94;90
37;2020-S35;206;8704;0
37;2020-S36;9;303;09
37;2020-S36;31;862;19
37;2020-S36;93;1969;29
37;2020-S36;42;1544;39
37;2020-S36;42;1355;49
37;2020-S36;24;1250;59
37;2020-S36;14;859;69
37;2020-S36;10;594;79
37;2020-S36;12;334;89
37;2020-S36;8;181;90
37;2020-S36;285;9252;0
37;2020-S37;22;874;09
37;2020-S37;61;1477;19
37;2020-S37;99;1939;29
37;2020-S37;67;1910;39
37;2020-S37;69;1542;49
37;2020-S37;48;1203;59
37;2020-S37;22;827;69
37;2020-S37;16;524;79
37;2020-S37;11;339;89
37;2020-S37;7;160;90
37;2020-S37;422;10795;0
37;2020-S38;33;497;09
37;2020-S38;86;1946;19
37;2020-S38;135;2176;29
37;2020-S38;108;1856;39
37;2020-S38;70;1554;49
37;2020-S38;49;1245;59
37;2020-S38;29;838;69
37;2020-S38;19;562;79
37;2020-S38;16;445;89
37;2020-S38;15;267;90
37;2020-S38;560;11389;0
37;2020-S39;5;201;09
37;2020-S39;73;1416;19
37;2020-S39;110;1684;29
37;2020-S39;69;1394;39
37;2020-S39;40;1172;49
37;2020-S39;51;1079;59
37;2020-S39;36;760;69
37;2020-S39;23;531;79
37;2020-S39;21;386;89
37;2020-S39;19;248;90
37;2020-S39;447;8871;0
38;2020-S21;0;216;09
38;2020-S21;4;239;19
38;2020-S21;7;448;29
38;2020-S21;3;433;39
38;2020-S21;4;432;49
38;2020-S21;4;432;59
38;2020-S21;4;369;69
38;2020-S21;1;288;79
38;2020-S21;2;260;89
38;2020-S21;3;143;90
38;2020-S21;32;3261;0
38;2020-S22;1;271;09
38;2020-S22;2;267;19
38;2020-S22;3;414;29
38;2020-S22;3;471;39
38;2020-S22;6;417;49
38;2020-S22;8;399;59
38;2020-S22;3;404;69
38;2020-S22;1;328;79
38;2020-S22;3;256;89
38;2020-S22;1;119;90
38;2020-S22;57;3388;0
38;2020-S23;0;204;09
38;2020-S23;1;262;19
38;2020-S23;1;306;29
38;2020-S23;4;348;39
38;2020-S23;1;344;49
38;2020-S23;3;347;59
38;2020-S23;2;378;69
